,SAMPLE_ID,식품코드,식품명,식품대분류,식품상세분류
1604,D011365-ZZ-AVG,D011365,크랜베리 크림치즈,빵류,도넛류
1605,D011366-ZZ-AVG,D011366,허브갈릭 크림치즈,빵류,도넛류
1606,D011367-ZZ-AVG,D011367,플레인 크림치즈,빵류,도넛류
1607,D011368-ZZ-AVG,D011368,진한 뉴욕 치즈케이크,빵류,케이크류
1608,D011369-ZZ-AVG,D011369,자허 토르테(휘핑크림 포함),빵류,케이크류
1609,D011370-ZZ-AVG,D011370,베리 까망베르 치즈 케이크,빵류,케이크류
1610,D011371-ZZ-AVG,D011371,라운드 쇼콜라 케이크,빵류,케이크류
1611,D011372-ZZ-AVG,D011372,홍차 케이크,빵류,케이크류
1612,D011373-ZZ-AVG,D011373,오렌지 케이크,빵류,케이크류
1613,D011374-ZZ-AVG,D011374,이탈리안 티라미수,빵류,케이크류
1615,D011376-ZZ-AVG,D011376,불고기 치아바타,빵류,샌드위치류
1616,D011377-ZZ-AVG,D011377,어니언 햄 모짜렐라 파니니,빵류,샌드위치류
1617,D011378-ZZ-AVG,D011378,에그베이컨 크로와상,빵류,샌드위치류
1618,D011379-ZZ-AVG,D011379,뉴욕칠리 핫도그,빵류,기타 빵류
1619,D011380-ZZ-AVG,D011380,더블초코 머핀,빵류,케이크류
1620,D011381-ZZ-AVG,D011381,블루베리 머핀,빵류,케이크류
1621,D011382-ZZ-AVG,D011382,진한초코쿠키,과자류,쿠키.비스킷류
1622,D011383-ZZ-AVG,D011383,촉촉크림치즈 쿠키,과자류,쿠키.비스킷류
1623,D011384-ZZ-AVG,D011384,팥빙수,아이스크림류,빙수류
1624,D011385-ZZ-AVG,D011385,베리딸기빙수,아이스크림류,빙수류
1625,D011386-ZZ-AVG,D011386,초코악마빙수,아이스크림류,빙수류
1626,D011387-ZZ-AVG,D011387,쿠키앤크림빙수,아이스크림류,빙수류
1627,D011388-ZZ-AVG,D011388,인절미 눈꽃빙수,아이스크림류,빙수류
1628,D011389-ZZ-AVG,D011389,딸기 눈꽃빙수,아이스크림류,빙수류
1629,D011390-ZZ-AVG,D011390,그린티 빙수,아이스크림류,빙수류
1630,D011391-ZZ-AVG,D011391,커피 빙수,아이스크림류,빙수류
1631,D011392-ZZ-AVG,D011392,스윗 망고 빙수,아이스크림류,빙수류
1632,D011393-ZZ-AVG,D011393,스윗 망고 눈꽃빙수,아이스크림류,빙수류
1633,D011394-ZZ-AVG,D011394,라즈베리 요거트무스케이크,빵류,케이크류
1634,D011395-ZZ-AVG,D011395,옐로우파인 빙수,아이스크림류,빙수류
1635,D011396-ZZ-AVG,D011396,옐로우파인눈꽃빙수,아이스크림류,빙수류
1636,D011397-ZZ-AVG,D011397,핑크피치 빙수,아이스크림류,빙수류
1637,D011398-ZZ-AVG,D011398,핑크피치 눈꽃빙수,아이스크림류,빙수류
1638,D011399-ZZ-AVG,D011399,딸기(싱글),아이스크림류,아이스크림류
1639,D011400-ZZ-AVG,D011400,딸기(더블),아이스크림류,아이스크림류
1640,D011401-ZZ-AVG,D011401,딸기(스몰),아이스크림류,아이스크림류
1641,D011402-ZZ-AVG,D011402,딸기(라지),아이스크림류,아이스크림류
1642,D011403-ZZ-AVG,D011403,바닐라(싱글),아이스크림류,아이스크림류
1643,D011404-ZZ-AVG,D011404,바닐라(더블),아이스크림류,아이스크림류
1644,D011405-ZZ-AVG,D011405,바닐라(스몰),아이스크림류,아이스크림류
1645,D011406-ZZ-AVG,D011406,바닐라(라지),아이스크림류,아이스크림류
1646,D011407-ZZ-AVG,D011407,리코타치즈(싱글),아이스크림류,아이스크림류
1647,D011408-ZZ-AVG,D011408,리코타치즈(더블),아이스크림류,아이스크림류
1648,D011409-ZZ-AVG,D011409,리코타치즈(스몰),아이스크림류,아이스크림류
1649,D011410-ZZ-AVG,D011410,리코타치즈(라지),아이스크림류,아이스크림류
1650,D011411-ZZ-AVG,D011411,다크초콜릿(싱글),아이스크림류,아이스크림류
1651,D011412-ZZ-AVG,D011412,다크초콜릿(더블),아이스크림류,아이스크림류
1652,D011413-ZZ-AVG,D011413,다크초콜릿(스몰),아이스크림류,아이스크림류
1653,D011414-ZZ-AVG,D011414,다크초콜릿(라지),아이스크림류,아이스크림류
1654,D011415-ZZ-AVG,D011415,망고(싱글),아이스크림류,아이스크림류
1655,D011416-ZZ-AVG,D011416,망고(더블),아이스크림류,아이스크림류
1656,D011417-ZZ-AVG,D011417,망고(스몰),아이스크림류,아이스크림류
1657,D011418-ZZ-AVG,D011418,망고(라지),아이스크림류,아이스크림류
1658,D011419-ZZ-AVG,D011419,그린티(싱글),아이스크림류,아이스크림류
1659,D011420-ZZ-AVG,D011420,그린티(더블),아이스크림류,아이스크림류
1660,D011421-ZZ-AVG,D011421,그린티(스몰),아이스크림류,아이스크림류
1661,D011422-ZZ-AVG,D011422,그린티(라지),아이스크림류,아이스크림류
1662,D011423-ZZ-AVG,D011423,에스프레소(싱글),아이스크림류,아이스크림류
1663,D011424-ZZ-AVG,D011424,에스프레소(더블),아이스크림류,아이스크림류
1664,D011425-ZZ-AVG,D011425,에스프레소(스몰),아이스크림류,아이스크림류
1665,D011426-ZZ-AVG,D011426,에스프레소(라지),아이스크림류,아이스크림류
1666,D011427-ZZ-AVG,D011427,요거트(싱글),아이스크림류,아이스크림류
1667,D011428-ZZ-AVG,D011428,요거트(더블),아이스크림류,아이스크림류
1668,D011429-ZZ-AVG,D011429,요거트(스몰),아이스크림류,아이스크림류
1669,D011430-ZZ-AVG,D011430,요거트(라지),아이스크림류,아이스크림류
1670,D011431-ZZ-AVG,D011431,밤페스츄리와플(단품),빵류,기타 빵류
1671,D011432-ZZ-AVG,D011432,밤페스츄리와플(플레이트),빵류,기타 빵류
1672,D011433-ZZ-AVG,D011433,카페 아메리카노 tall(hot/iced),음료 및 차류,커피류
1673,D011434-ZZ-AVG,D011434,카페 아메리카노 grande(hot),음료 및 차류,커피류
1674,D011435-ZZ-AVG,D011435,카페 아메리카노 grande(iced),음료 및 차류,커피류
1675,D011436-ZZ-AVG,D011436,카페 아메리카노 venti(hot/iced),음료 및 차류,커피류
1676,D011437-ZZ-AVG,D011437,카페라떼 tall (hot),음료 및 차류,커피류
1677,D011438-ZZ-AVG,D011438,카페라떼 tall (iced),음료 및 차류,커피류
1678,D011439-ZZ-AVG,D011439,카페라떼 grande (hot),음료 및 차류,커피류
1679,D011440-ZZ-AVG,D011440,카페라떼 grande (iced),음료 및 차류,커피류
1680,D011441-ZZ-AVG,D011441,카페라떼 venti (hot),음료 및 차류,커피류
1681,D011442-ZZ-AVG,D011442,카페라떼 venti (iced),음료 및 차류,커피류
1682,D011443-ZZ-AVG,D011443,캬라멜 마끼아또 tall (hot),음료 및 차류,커피류
1683,D011444-ZZ-AVG,D011444,캬라멜 마끼아또 tall (iced),음료 및 차류,커피류
1684,D011445-ZZ-AVG,D011445,캬라멜 마끼아또 grande (hot),음료 및 차류,커피류
1685,D011446-ZZ-AVG,D011446,캬라멜 마끼아또 grande (iced),음료 및 차류,커피류
1686,D011447-ZZ-AVG,D011447,캬라멜 마끼아또 venti (hot),음료 및 차류,커피류
1687,D011448-ZZ-AVG,D011448,캬라멜 마끼아또 venti (iced),음료 및 차류,커피류
1688,D011449-ZZ-AVG,D011449,카푸치노 tall (hot),음료 및 차류,커피류
1689,D011450-ZZ-AVG,D011450,카푸치노 tall (iced),음료 및 차류,커피류
1690,D011451-ZZ-AVG,D011451,카푸치노 grande (hot),음료 및 차류,커피류
1691,D011452-ZZ-AVG,D011452,카푸치노 grande (iced),음료 및 차류,커피류
1692,D011453-ZZ-AVG,D011453,카푸치노 venti (hot),음료 및 차류,커피류
1693,D011454-ZZ-AVG,D011454,카푸치노 venti (iced),음료 및 차류,커피류
1694,D011455-ZZ-AVG,D011455,바닐라 라떼 tall (hot),음료 및 차류,커피류
1695,D011456-ZZ-AVG,D011456,바닐라 라떼 tall (iced),음료 및 차류,커피류
1696,D011457-ZZ-AVG,D011457,바닐라 라떼 grande (hot),음료 및 차류,커피류
1697,D011458-ZZ-AVG,D011458,바닐라 라떼 grande (iced),음료 및 차류,커피류
1698,D011459-ZZ-AVG,D011459,바닐라 라떼 venti (hot),음료 및 차류,커피류
1699,D011460-ZZ-AVG,D011460,바닐라 라떼 venti (iced),음료 및 차류,커피류
1700,D011461-ZZ-AVG,D011461,헤이즐넛 라떼 tall (hot),음료 및 차류,커피류
1701,D011462-ZZ-AVG,D011462,헤이즐넛 라떼 tall (iced),음료 및 차류,커피류
1702,D011463-ZZ-AVG,D011463,헤이즐넛 라떼 grande (hot),음료 및 차류,커피류
1703,D011464-ZZ-AVG,D011464,헤이즐넛 라떼 grande (iced),음료 및 차류,커피류
1704,D011465-ZZ-AVG,D011465,헤이즐넛 라떼 venti (hot),음료 및 차류,커피류
1705,D011466-ZZ-AVG,D011466,헤이즐넛 라떼 venti (iced),음료 및 차류,커피류
1706,D011467-ZZ-AVG,D011467,카페모카 tall (hot),음료 및 차류,커피류
1707,D011468-ZZ-AVG,D011468,카페모카 tall (iced),음료 및 차류,커피류
1708,D011469-ZZ-AVG,D011469,카페모카 grande (hot),음료 및 차류,커피류
1709,D011470-ZZ-AVG,D011470,카페모카 grande (iced),음료 및 차류,커피류
1710,D011471-ZZ-AVG,D011471,카페모카 venti (hot),음료 및 차류,커피류
1711,D011472-ZZ-AVG,D011472,카페모카 venti (iced),음료 및 차류,커피류
1712,D011473-ZZ-AVG,D011473,시나몬 카페모카 tall (hot),음료 및 차류,커피류
1713,D011474-ZZ-AVG,D011474,시나몬 카페모카 tall (iced),음료 및 차류,커피류
1714,D011475-ZZ-AVG,D011475,시나몬 카페모카 grande (hot),음료 및 차류,커피류
1715,D011476-ZZ-AVG,D011476,시나몬 카페모카 grande (iced),음료 및 차류,커피류
1716,D011477-ZZ-AVG,D011477,시나몬 카페모카 venti (hot),음료 및 차류,커피류
1717,D011478-ZZ-AVG,D011478,시나몬 카페모카 venti (iced),음료 및 차류,커피류
1718,D011479-ZZ-AVG,D011479,그린민트 카페모카 tall (hot),음료 및 차류,커피류
1719,D011480-ZZ-AVG,D011480,그린민트 카페모카 tall (iced),음료 및 차류,커피류
1720,D011481-ZZ-AVG,D011481,그린민트 카페모카 grande (hot),음료 및 차류,커피류
1721,D011482-ZZ-AVG,D011482,그린민트 카페모카 grande (iced),음료 및 차류,커피류
1722,D011483-ZZ-AVG,D011483,그린민트 카페모카 venti (hot),음료 및 차류,커피류
1723,D011484-ZZ-AVG,D011484,그린민트 카페모카 venti (iced),음료 및 차류,커피류
1724,D011490-ZZ-AVG,D011490,핫 초콜릿 tall (hot),음료 및 차류,기타 음료류
1725,D011491-ZZ-AVG,D011491,핫 초콜릿 tall (iced),음료 및 차류,기타 음료류
1726,D011492-ZZ-AVG,D011492,핫 초콜릿 grande (hot),음료 및 차류,기타 음료류
1727,D011493-ZZ-AVG,D011493,핫 초콜릿 grande (iced),음료 및 차류,기타 음료류
1728,D011494-ZZ-AVG,D011494,핫 초콜릿 venti (hot),음료 및 차류,기타 음료류
1729,D011495-ZZ-AVG,D011495,핫 초콜릿 venti (iced),음료 및 차류,기타 음료류
1730,D011496-ZZ-AVG,D011496,시나몬 초콜릿 tall (hot),음료 및 차류,기타 음료류
1731,D011497-ZZ-AVG,D011497,시나몬 초콜릿 tall (iced),음료 및 차류,기타 음료류
1732,D011498-ZZ-AVG,D011498,시나몬 초콜릿 grande (hot),음료 및 차류,기타 음료류
1733,D011499-ZZ-AVG,D011499,시나몬 초콜릿 grande (iced),음료 및 차류,기타 음료류
1734,D011500-ZZ-AVG,D011500,시나몬 초콜릿 venti (hot),음료 및 차류,기타 음료류
1735,D011501-ZZ-AVG,D011501,시나몬 초콜릿 venti (iced),음료 및 차류,기타 음료류
1736,D011502-ZZ-AVG,D011502,그린민트 초콜릿 tall (hot),음료 및 차류,기타 음료류
1737,D011503-ZZ-AVG,D011503,그린민트 초콜릿 tall (iced),음료 및 차류,기타 음료류
1738,D011504-ZZ-AVG,D011504,그린민트 초콜릿 grande (hot),음료 및 차류,기타 음료류
1739,D011505-ZZ-AVG,D011505,그린민트 초콜릿 grande (iced),음료 및 차류,기타 음료류
1740,D011506-ZZ-AVG,D011506,그린민트 초콜릿 venti (hot),음료 및 차류,기타 음료류
1741,D011507-ZZ-AVG,D011507,그린민트 초콜릿 venti (iced),음료 및 차류,기타 음료류
1742,D011508-ZZ-AVG,D011508,그린라떼 tall (hot),음료 및 차류,기타 음료류
1743,D011509-ZZ-AVG,D011509,그린라떼 tall (iced),음료 및 차류,기타 음료류
1744,D011510-ZZ-AVG,D011510,그린라떼 grande (hot),음료 및 차류,기타 음료류
1745,D011511-ZZ-AVG,D011511,그린라떼 grande (iced),음료 및 차류,기타 음료류
1746,D011512-ZZ-AVG,D011512,그린라떼 venti (hot),음료 및 차류,기타 음료류
1747,D011513-ZZ-AVG,D011513,그린라떼 venti (iced),음료 및 차류,기타 음료류
1748,D011514-ZZ-AVG,D011514,밀크티 로열 tall (hot),음료 및 차류,차류
1749,D011515-ZZ-AVG,D011515,밀크티 로열 tall (iced),음료 및 차류,차류
1750,D011516-ZZ-AVG,D011516,밀크티 로열 grande (hot),음료 및 차류,차류
1751,D011517-ZZ-AVG,D011517,밀크티 로열 grande (iced),음료 및 차류,차류
1752,D011518-ZZ-AVG,D011518,밀크티 로열 venti (hot),음료 및 차류,차류
1753,D011519-ZZ-AVG,D011519,밀크티 로열 venti (iced),음료 및 차류,차류
1754,D011520-ZZ-AVG,D011520,군고구마 라떼 tall (hot),음료 및 차류,기타 음료류
1755,D011521-ZZ-AVG,D011521,군고구마 라떼 tall (iced),음료 및 차류,기타 음료류
1756,D011522-ZZ-AVG,D011522,블랙 티 얼 그레이 tall (hot),음료 및 차류,차류
1757,D011523-ZZ-AVG,D011523,블랙 티 얼 그레이 tall (iced),음료 및 차류,차류
1758,D011524-ZZ-AVG,D011524,블랙 티 얼 그레이 grande (hot),음료 및 차류,차류
1759,D011525-ZZ-AVG,D011525,블랙 티 얼 그레이 grande (iced),음료 및 차류,차류
1760,D011526-ZZ-AVG,D011526,블랙 티 잉글리쉬 블랙퍼스트 tall (hot),음료 및 차류,차류
1761,D011527-ZZ-AVG,D011527,블랙 티 잉글리쉬 블랙퍼스트 tall (iced),음료 및 차류,차류
1762,D011528-ZZ-AVG,D011528,블랙 티 잉글리쉬 블랙퍼스트 grande (hot),음료 및 차류,차류
1763,D011529-ZZ-AVG,D011529,블랙 티 잉글리쉬 블랙퍼스트 grande (iced),음료 및 차류,차류
1764,D011530-ZZ-AVG,D011530,허브 티 캐모마일 tall (hot),음료 및 차류,차류
1765,D011531-ZZ-AVG,D011531,허브 티 캐모마일 tall (iced),음료 및 차류,차류
1766,D011532-ZZ-AVG,D011532,허브 티 캐모마일 grande (hot),음료 및 차류,차류
1767,D011533-ZZ-AVG,D011533,허브 티 캐모마일 grande (iced),음료 및 차류,차류
1768,D011534-ZZ-AVG,D011534,허브 티 페퍼민트 tall (hot),음료 및 차류,차류
1769,D011535-ZZ-AVG,D011535,허브 티 페퍼민트 tall (iced),음료 및 차류,차류
1770,D011536-ZZ-AVG,D011536,허브 티 페퍼민트 grande (hot),음료 및 차류,차류
1771,D011537-ZZ-AVG,D011537,허브 티 페퍼민트 grande (iced),음료 및 차류,차류
1772,D011538-ZZ-AVG,D011538,허브 티 로즈마리 tall (hot),음료 및 차류,차류
1773,D011539-ZZ-AVG,D011539,허브 티 로즈마리 tall (iced),음료 및 차류,차류
1774,D011540-ZZ-AVG,D011540,허브 티 로즈마리 grande (hot),음료 및 차류,차류
1775,D011541-ZZ-AVG,D011541,허브 티 로즈마리 grande (iced),음료 및 차류,차류
1776,D011542-ZZ-AVG,D011542,허브 티 쟈스민 플라워 tall (hot),음료 및 차류,차류
1777,D011543-ZZ-AVG,D011543,허브 티 쟈스민 플라워 tall (iced),음료 및 차류,차류
1778,D011544-ZZ-AVG,D011544,허브 티 쟈스민 플라워 grande (hot),음료 및 차류,차류
1779,D011545-ZZ-AVG,D011545,허브 티 쟈스민 플라워 grande (iced),음료 및 차류,차류
1780,D011546-ZZ-AVG,D011546,허브 티 베이비 그린티 tall (hot),음료 및 차류,차류
1781,D011547-ZZ-AVG,D011547,허브 티 베이비 그린티 tall (iced),음료 및 차류,차류
1782,D011548-ZZ-AVG,D011548,허브 티 베이비 그린티 grande (hot),음료 및 차류,차류
1783,D011549-ZZ-AVG,D011549,허브 티 베이비 그린티 grande (iced),음료 및 차류,차류
1784,D011550-ZZ-AVG,D011550,허브 티 베이비 그린티 venti (hot),음료 및 차류,차류
1785,D011551-ZZ-AVG,D011551,허브 티 베이비 그린티 venti (iced),음료 및 차류,차류
1786,D011552-ZZ-AVG,D011552,유자차 tall,음료 및 차류,차류
1787,D011553-ZZ-AVG,D011553,유자차 grande,음료 및 차류,차류
1788,D011554-ZZ-AVG,D011554,유자차 venti,음료 및 차류,차류
1789,D011555-ZZ-AVG,D011555,후레쉬 티 자몽 tall,음료 및 차류,차류
1790,D011556-ZZ-AVG,D011556,후레쉬 티 자몽 grande,음료 및 차류,차류
1791,D011557-ZZ-AVG,D011557,후레쉬 티 자몽 venti,음료 및 차류,차류
1792,D011558-ZZ-AVG,D011558,후레쉬 티 레몬 tall (hot),음료 및 차류,차류
1793,D011559-ZZ-AVG,D011559,후레쉬 티 레몬 tall (iced),음료 및 차류,차류
